GeneratedReview,label,source,category,Prompt
"Este a doua oara cnd il cumpar si... Sunt foarte multumita! Am dat 10 lei si pentru cei care nu sunt multumiti! Multumesc, e super bun! Recomand! Recomand cu incredere! Am achizitionat a doua oara cu 5 lei si... Am dat 5 lei! E super bun! Recomand! Nu merita sa-l mai dau! La pretul asta este super ok! Este super, il recomand! E",fake,generated with fine-tuned model,carte,Este a doua oara cnd il cumpar si...
"Este a doua oara cnd il cumpar si... Este foarte mic.... Se rupe usor. Cnd o scap pe jos se sparge foarte usor. Pe o masa sunt 3 farfurii de plastic cu 5 cm lungime. Am luat si una de lemn. Nu vreau sa par exagerat, dar in rest nu am ce reprosa.. Sunt multumit! Este foarte calitativ! Am luat la oferta. Multumesc, vnzatorul! Sunt foarte",fake,generated with fine-tuned model,televizor,Este a doua oara cnd il cumpar si...
"Este a doua oara cnd il cumpar si... Nu face praf. Nu au trecut aproape deloc 4 luni de cnd l-am primit si l-am bagat la spalare. Foarte multumita, mai ales ca am folosit de un an pompa submersibila, de la un Philips Avent si sunt multumita de acest produs. A sosit in 4 zile. Nu are nevoie de curatare, este foarte practic, rezistent",fake,generated with fine-tuned model,husa de telefon,Este a doua oara cnd il cumpar si...
"Este a doua oara cnd il cumpar si... a treia oara. Se face foarte usor. Am ajuns cu ea la noi in tara la un pret destul de ok. Am fost foarte multumit de produs. Il folosesc de aproximativ o luna si sunt foarte multumita! Este superb! Sunt foarte multumita! E asa cum trebuie, sunt foarte multumita! Recomand! Este un produs extraordinar! Recomand! Este produsul meu preferat",fake,generated with fine-tuned model,casti audio,Este a doua oara cnd il cumpar si...
"Este a doua oara cnd il cumpar si... In rest sunt multumit, sunt multumita ca sunt mai ieftine si mai usor de curatat. Le folosim des pe toate. Le folosim att la gatit ct si la curatenie si sunt foarte multumita. Dupa prima utilizare s-a umplut toata oala. Le-am cumparat din Cora, dar sunt super multumita! Sunt calitative! Le folosesc de cteva zile. Recomand! Noi",fake,generated with fine-tuned model,produs de baie,Este a doua oara cnd il cumpar si...
"Este a doua oara cnd il cumpar si... a fost foarte confortabil. Sunt foarte multumita de ea. Este foarte practic si simplu de instalat.Am avut tot timpul probleme cu montajul, nu puteam sa o tin pe jos.Am folosit 3 cutii diferite. Au venit foarte repede, foarte usor de montat. Nu ma asteptam. Este o cutie foarte compacta. Sunt foarte multumita de ea. Am folosit-",fake,generated with fine-tuned model,uscator de rufe,Este a doua oara cnd il cumpar si...
"Este a doua oara cnd il cumpar si... imi place. Este exact ce aveam nevoie. Este comod de utilizat. Se conecteaza la telefon si are un mic microfon de fundal, care se poate misca. Este foarte silentios si are un pret ok. Am pus folie pe telefon si am facut o poza cu telefonul pentru a stabili dimensiunile. Il poti atasa la un suport pentru telefon, dar nu",fake,generated with fine-tuned model,blender,Este a doua oara cnd il cumpar si...
"Este a doua oara cnd il cumpar si... Este super, extrem de mare, extrem de mica. Este un produs care te ajuta sa intelegi ce sunt toate acestea. Este foarte frumos si se potriveste perfect. A fost destul de greu de asamblat, dar la sfrsit s-a asamblat impecabil. Se incarca repede. Nu am probleme cu el, iar faptul ca a venit cu un suport pe care",fake,generated with fine-tuned model,masina de spalat,Este a doua oara cnd il cumpar si...
"Este a doua oara cnd il cumpar si... ma doare sa dau banii inapoi. Mai ales ca nu mai are nici macar un rost sa mai dau banii inapoi. Imi pare rau, dar nu am cumparat-o pentru nimic, nici macar nu am vazut recenzii, deci nu este a mea. De fapt eu i-am pus-o cadou unei alte prietene care era insarcinata in doua luni, deoarece ea",fake,generated with fine-tuned model,laptop,Este a doua oara cnd il cumpar si...
"Este a doua oara cnd il cumpar si... Nu face nici o diferenta! Am folosit ambele modele, pe cele originale sunt mult mai vizibile si le am tinut pe masina, cu motorul oprit de obicei! Este foarte bun! Il recomand! O sa am si alte modele care nu au avut probleme cu montarea. O sa am nevoie si de alte piese! O sa mai cumpar si alte piese! Acum sunt",fake,generated with fine-tuned model,telefon mobil,Este a doua oara cnd il cumpar si...
"Este a doua oara cnd il cumpar si... E super.... Am inceput sa il folosesc de doua saptamni. Recomand! Am avut o diaree de aproximativ 10 zile. Nu este nicio problema daca se curata doar din interior, se poate folosi de bebelus pe post de spalator sau alt dispozitiv. E un scaunel super bun si moale! Dupa o saptamna de folosire... Deja face parte din bagajul de maternitate.",fake,generated with fine-tuned model,carte,Este a doua oara cnd il cumpar si...
"Este a doua oara cnd il cumpar si... este in regula. Nu se rupe, nu curge si nu se scame! Am fost foarte dezamagit de el. Nu cred ca exista la cineva care sa se poata lauda cu el. Are 1 an si nu a crapat. Nu am mai avut astfel de probleme. Imi place! Am avut probleme si cu alte carcase. Le-am returnat",fake,generated with fine-tuned model,televizor,Este a doua oara cnd il cumpar si...
"Este a doua oara cnd il cumpar si... Nici nu pot sa fac o comparatie, e superb, nu ma asteptam sa fie asa de bun! Recomand! Il am de cteva luni! Sper sa mai reziste la inca vreo 3 ani de folosire! Il recomand! Nu este cel mai ieftin de pe piata, dar nici nu se compara cu cele 2 scumpe (4). Singurul minus este ca se blocheaza",fake,generated with fine-tuned model,husa de telefon,Este a doua oara cnd il cumpar si...
"Este a doua oara cnd il cumpar si... Nu sunt multumit, dar asta e, nu se poate compara cu originalul. Pe mine ma lasa rece, dar la altii se mai potriveste. Il folosesc zilnic, si imi place. Are forma literei grecesti si se potriveste, dar se rupe foarte repede. Il recomand! Imi face multe fotografii! Recomand! Multumesc! Am facut retur si a avut grija de",fake,generated with fine-tuned model,casti audio,Este a doua oara cnd il cumpar si...
Este a doua oara cnd il cumpar si... De mult nu am mai folosit acest produs... Cu toate ca am luat produsul cu o luna in urma... In primele ore a inceput sa scrtie usor. Nu se blocheaza. Are tot ce e necesar.. Sper ca pna atunci sa ma vindec. Sunt foarte multumita de aceasta jucarie... Sunt foarte multumita de ea. Imi place foarte mult! E foarte,fake,generated with fine-tuned model,produs de baie,Este a doua oara cnd il cumpar si...
"Este a doua oara cnd il cumpar si... este de o calitate foarte buna si isi face treaba cu brio!Recomand!Pare o jucarie cu o putere mare si un design superb!Recomand!Bateria tine mult, chiar si cu incarcator de la un telefon mobil!Incarcatorul meu e suficient!Recomand!Este foarte confortabil pentru bebe!Recomand",fake,generated with fine-tuned model,uscator de rufe,Este a doua oara cnd il cumpar si...
"Este a doua oara cnd il cumpar si... Nu regret! E cel mai frumos cadou!!! Are 10 ani si e tare, tare jucausa! Isi merita banii!! 🎰🏰🏰🏰🏰🏰🏰🏰🏰🏰🏰🏰🏰🏰🏰�",fake,generated with fine-tuned model,blender,Este a doua oara cnd il cumpar si...
"Este a doua oara cnd il cumpar si... Nu prea am avut de ce. Am cumparat 2 sticle de la a 2-a taraba si una nu avea. Le-am luat si pe amndoua. Am comandat 5 si pe cea cu 3 sticle. Dupa ce am inchis-o, mi-a venit cu sticle de la a 2-a taraba. Sunt foarte incntat de aceasta varianta.",fake,generated with fine-tuned model,masina de spalat,Este a doua oara cnd il cumpar si...
"Este a doua oara cnd il cumpar si... A reusit sa ma incarce repede. Sper sa reziste mai mult dect credeam. Se incarca incet, am prins deja 2 telefoane de la ei si... Nu am avut probleme cu conexiunea, desi mi-am blocat telefonul de mai multe ori si a trebuit sa iau un cablu de la ei sau de la un SmartWatch, sa schimb de cteva ori si sa",fake,generated with fine-tuned model,laptop,Este a doua oara cnd il cumpar si...
"Este a doua oara cnd il cumpar si... se blocheaza destul de usor. Am schimbat de doua ori bebele. Este foarte comoda. O sa revin cu alte detalii cnd va fi mai mare. O folosesc pe post de fotoliu si este super confortabila. O folosesc pentru a-l tine pe bebe in brate. Recomand! Sunt foarte multumita. In plus, are si o forma buna. Am luat-",fake,generated with fine-tuned model,telefon mobil,Este a doua oara cnd il cumpar si...
"Este a doua oara cnd il cumpar si... Sunt foarte multumita, se curata foarte usor... Recomand! Recomand! Am de unde alege! Are o putere de aspirare super! Isi face treaba! Sper ca voi mai comanda, mai ales ca l-am luat de 1 an! Eu ma voi folosi de puterea aspiratorului de la Philips, un aspirator foarte puternic, mai slab dect aspiratorul",fake,generated with fine-tuned model,carte,Este a doua oara cnd il cumpar si...
Este a doua oara cnd il cumpar si... Este exact ce asteptam. Recomand! Are un pret corect si este foarte incapator. Livrare rapida. Recomand. Livrare rapida. Livrare rapida. Livrare rapida. Livrare rapida. Livrare rapida. Livrare rapida. Livrare rapida. Livrare rapida. Livrare rapida. Livrare rapida. Livrare rapida. Livrare rapida.,fake,generated with fine-tuned model,televizor,Este a doua oara cnd il cumpar si...
"Este a doua oara cnd il cumpar si... Este foarte frumos. Am asteptat o luna sa mai creasca. Sunt foarte multumita de produs. Este de calitate foarte buna, si se curata usor. Este o carte foarte utila! Copilul meu il adora. Este un material bun, usor de folosit, de curatat. Se curata foarte usor. Nu cred ca au o limita de murdarie. Nu stiu cum s",fake,generated with fine-tuned model,husa de telefon,Este a doua oara cnd il cumpar si...
"Este a doua oara cnd il cumpar si... Am crezut ca este inutil! Insa cu toate ca am cautat si am citit multe review-uri pentru acest telefon, nu am dat de nici o baterie. Nici macar nu ma asteptam sa poata functiona la nivel maxim! Dupa ce am descarcat 2 baterii de la unul, bateria la celalalt a rezistat, desi am facut o pauza de o saptamna si se incarcau",fake,generated with fine-tuned model,casti audio,Este a doua oara cnd il cumpar si...
"Este a doua oara cnd il cumpar si... este un cadou super! E frumos si comod! Am cumparat-o la un pret super pentru ca de la inceput eram sceptic in ce priveste calitatea, dar a functionat. Am returnat-o, a ajuns cu un numar mic de zile inainte de data comenzii... Dupa cum a descris-o in descriere, a fost o cutie si o folie de plastic",fake,generated with fine-tuned model,produs de baie,Este a doua oara cnd il cumpar si...
"Este a doua oara cnd il cumpar si... nu se potriveste cu telefonul. Un lucru foarte important, nu se inchide ca in celelalte cazuri. Din punctul meu de vedere, ar fi foarte util ca husa sa se inchida complet in momentul in care se deblocheaza, pentru a putea debloca telefonul fara a mai scoate telefonul din buzunar. Si inca ceva: nu recomand. Trebuie sa astepti sa se incarce",fake,generated with fine-tuned model,uscator de rufe,Este a doua oara cnd il cumpar si...
"Este a doua oara cnd il cumpar si... Sunt foarte multumita. Am luat o pauza de la a cumpara mobila, nu am cumparat-o inca dar are cteva piese, piese care nu sunt prea bune si sunt mai mari dect ar fi trebuit. Trebuie sa mai bag in priza si bateria, altfel se supraincarca. Sper sa fie de ajuns. Nu am timp sa ma plimb prin magazine si",fake,generated with fine-tuned model,blender,Este a doua oara cnd il cumpar si...
"Este a doua oara cnd il cumpar si... se potriveste la fix. Recomand. Calitate excelenta si un pret accesibil.Am o masuta de plastic ce e foarte practica. Isi face treaba bine, dar e un pic incomoda pentru copii. O am de 2 luni si m-a durut tare spatele cnd a venit. Am dat banii pe ea. Este o masuta de plastic care",fake,generated with fine-tuned model,masina de spalat,Este a doua oara cnd il cumpar si...
"Este a doua oara cnd il cumpar si... nu se lipeste. Este foarte silentios si se potriveste cu masina de spalat vase. L-am pus la masina de spalat vase, nu la masina de spalat vase si are un sistem de actionare, prin care se pot ridica doar cele doua piese de la masina de spalat vase. Nu sunt cele originale, dar sunt foarte mult mai eficiente dect cele",fake,generated with fine-tuned model,laptop,Este a doua oara cnd il cumpar si...
"Este a doua oara cnd il cumpar si... Ce pot spune, am ramas dezamagit. Pe tot parcursul anilor, am folosit pentru prima data, pentru siguranta copiilor mei. Initial, au fost destul de incntati. Bebe este foarte interesat sa il manevreze pentru a intra si iesi din cutie. O am de un an si am reusit sa o folosesc att in caz de accidente ct si in caz de lovituri",fake,generated with fine-tuned model,telefon mobil,Este a doua oara cnd il cumpar si...
"Este a doua oara cnd il cumpar si... Este unul dintre cele mai mari si mai bune scutece. Se potrivesc mai bine la bebelusi. Se lasa cteva ore sa se intareasca. Sunt la reducere. O recomand. Se scuteste destul de usor. E super. O recomand!Calitate foarte buna. Le iau in fiecare an, de la o firma. Sunt foarte multumita. Sunt foarte multumita!",fake,generated with fine-tuned model,carte,Este a doua oara cnd il cumpar si...
"Este a doua oara cnd il cumpar si... Nici nu se observa o diferenta fata de originalul. Am citit mai multe reviewuri si sunt totalmente surprins, in special de volumul de metal din care e facut. Este din lemn, foarte solid, are si un suport de lemn in rest nu se simte deloc. Este foarte puternic, se lipeste foarte repede, dar mie nu mi se pare nimic deosebit",fake,generated with fine-tuned model,televizor,Este a doua oara cnd il cumpar si...
"Este a doua oara cnd il cumpar si... NU ma dezamageste! Isi face treaba. Este destul de grosut si nu se aseaza in zona dorita. Un minus il am ca este prea ingust, dar pe de alta parte se aseaza excelent! Recomand! Pentru a fi mai stabil si de buna calitate. Este perfect! La pretul lui mi se pare cam scump si mi se pare ca e super",fake,generated with fine-tuned model,husa de telefon,Este a doua oara cnd il cumpar si...
"Este a doua oara cnd il cumpar si... Nu am avut probleme pna acum... Nu se potriveste de loc. Are nevoie de ajutor. Dar nu il va ajuta pna nu isi va da seama ca nu este chiar asa de mare si ca nu acopera tot ecranul. L-am luat pentru un joc, si ma asteptam sa fie de jucarie. Sunt foarte multumit! S-a curatat de la sine fara",fake,generated with fine-tuned model,casti audio,Este a doua oara cnd il cumpar si...
